Line_ID	As_Short_Text_LTE_400	As_Long_Text_LTE_4000	As_Year	As_Month	As_Day	As_Hour	As_Minute	As_Second	As_Millisecond	As_Double	As_Long	As_Bool	YMD_hms_Key
44	SR.												20181108192038
182	JR.												20181108192039
212	JR.												20181108192039
595	JR.												20181108192040
614	III												20181108192040
632	SR.												20181108192040
687	II												20181108192040
934	JR.												20181108192041
982	JR.												20181108192041
985	IV												20181108192041
1470	III												20181108192042
1554	JR.												20181108192042
1664	I												20181108192042
1945	JR.												20181108192043
